V1	V2	V3	V4	V5	V6	AGENCYID	V7	V8	V9	V10	V11	V12	V13	V14	V15	V34	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V62F	V63	V63F	V64	V64F	V65	V65F	V66	V66F	V67	V67F	V68	V68F	V69	V69F	V70	V70F	V71	V71F	V72	V72F	V73	V73F	V74	V74F	V75	V75F	V76	V76F	V77	V77F	V78	V78F	V79	V79F	V80	V80F	V81	V81F	V82	V82F	V83	V84	V84F	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100	V101	V101F	V102	V102F	V103	V103F	V104	V104F	V105	V105F	V106	V106F	V107	V107F	V108	V108F	V109	V109F	V110	V110F	V111	V111F	V112	V112F	V113	V113F	V114	V114F	V115	V115F	V116	V116F	V117	V117F	V118	V118F	V119	V119F	V120	V120F	V121	V121F	V122	V122F	V123	V123F	V124	V125	V126	V127	V128	V129	V130	V131	V132	V132F	V133	V133F	V134	V134F	V135	V135F	V136	V136F	V137	V137F	V138	V139	V140	V141	V142	V143	V144	V145	V146	V147	V148	V149	V150	V151	V152	V153	V154	V155	V156	V157	V158	V159	V160	V161	V162	V163	V164	V165	V166	V167	V168	V169	V170	V171	V172	V173	V174	V175	V176	V177	V178	V179	V179F	V180	V181	V181F	V182	V183	V183F	V184	V185	V185F	V186	V187	V188	V188F	V189	V190	V190F	V191	V192	V192F	V193	V194	V194F	V195	V196	V197	V198	V199	V200	V201	V202	V203	V204	V205	V206	V207	V208	V209	V210	V211	V212	V213	V214	V215	V216	V217	V218	V219	V220	V221	V222	V223	V224	V225	V226	V227	V228	V229	V230	V231	V232	V233	V234	V235	V236	V237	V238	V239	V240	V241	V242	V243	V244	V244F	V245	V245F	V246	V246F	V247	V247F	V248	V248F	V249	V249F	V250	V250F	V251	V251F	V252	V253	V254	V255	V256	V257	V258	V259	V260	V261	V262	V263	V264	V265	V266	V267	V268	V269	V270	V271	V272	V273	V274	V275	V276	V277	V278	V279	V280	V281	V282	V283	V284	V285	V286	V287	V288	V289	V290	V291	V292	V293	V294	V294F	V295	V295F	V296	V296F	V297	V297F	V298	V298F	V299	V299F	V300	V300F	V301	V301F	V302	V303	V304	V304F	V305	V305F	V306	V307	V308	V309	V310	V311	V312	V313	V314	V315	V316	V317	V318	V319	V319F	V320	V320F	V321	V321F	V322	V322F	V323	V324	V325	V326	V327	V328	V329	V330	V331	V332	V333	V334	V335	V336	V337	V338	V339	V340	V341	V342	V343	V344	V345	V346	V347	V348	V349	V350	V351	V352	V353	V354	V355	V356	V357	V358	V359	V360	V361	V362	V363	V364	V365	V366	V367	V368	V369	V370	V371	V372	V373	V374	V375	V376	V377	V378	V379	V380	V381
44	2	072	002	02	60100	4420720020260100	STEPHENVILLE POLICE DEPT	STEPHENVILLE	48143	 	14921	ERATH	03	29	CJ-38L	9999	0	0	1	1	1	1	1	1	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	30	0	30	0	0	0	0	0	0	0	8	0	2	0	38	0	2	0	24	0	1	0	0	0	22	0	2	0	0	0	0	0	0	0	1400000	0	2	994	0	1	1	1	1	1	1	1	0	1	1	1	0	0	0	1	4	0	0	600	0	80	0	0	0	640	0	20	0	0	0	25	0	2	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	2	0	2	2	2	2	2	2	2	1	51144	0	51144	0	29424	0	32688	0	25584	0	28428	0	3	1	3	4	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	 	1	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	1	1	1	0	1	0	1	0	1	1	0	0	1	0	1	1	1	0	0	0	0	0	 	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	 	0	1	0	0	1	0	0	0	0	 	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	 	0	6	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	2	0	0	0	0	0	0	0	1	1	1	1	1	2	 	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	0	0	0	0	1	0	0	4.9457	1.0032	1	.9991	19	1.0049	4.9815
43	1	031	031	02	10100	4310310310210100	GRUNDY COUNTY SHERIFF DEPARTMENT	ALTAMONT	47061	 	14332	GRUNDY	01	11	CJ-38L	9999	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	10	0	10	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	10	0	0	0	1	0	8	0	1	0	0	0	0	0	0	0	647846	4	2	15000	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	4	0	0	320	4	0	0	0	0	0	0	40	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	2	2	2	2	2	2	2	2	47000	4	47000	4	20280	0	20280	 	19448	0	19448	 	3	3	1	4	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	 	1	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	 	1	0	0	3	0	0	0	3	0	4	0	0	0	4	0	3	0	0	0	1	1	1	1	1	1	0	 	1	3	1	1	0	0	0	0	0	 	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	 	1	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	1	1	1	1	1	1	 	1	1	2	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	4	1.0007	1.0011	.9989	43	1.0513	4.2081
44	1	055	055	02	10100	4410550550210100	CULBERSON COUNTY SHERIFF DEPARTMENT	VAN HORN	48109	 	2975	CULBERSON	01	6	CJ-38L	1912	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	8	0	8	0	0	0	0	0	0	0	6	0	6	0	14	0	6	0	8	0	0	0	0	0	8	7	8	7	0	0	0	0	8	7	464000	0	2	3000	0	1	0	1	1	1	1	1	0	0	0	1	0	0	0	0	4	0	0	40	0	0	0	0	0	160	0	20	0	0	0	4	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	2	2	2	2	2	2	2	2	23000	0	23000	0	21000	0	21000	 	21000	0	21000	 	2	3	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	 	1	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	 	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	 	0	2	0	0	1	0	0	0	0	 	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	 	1	6	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	1	1	1	1	1	3	 	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	4	1.0007	1.0011	.9989	40	1.0385	4.1567
18	2	049	002	02	60100	1820490020260100	CYNTHIANA POLICE DEPT	CYNTHIANA	21097	 	6258	HARRISON	03	17	CJ-38L	9999	1	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	3	1	0	0	3	19	0	17	0	2	0	0	3	0	3	6	0	2	0	23	0	4	0	17	0	2	0	1	0	15	0	1	0	0	0	0	0	0	0	1113812	0	2	500	0	1	1	1	1	1	1	1	0	1	1	1	0	0	0	1	4	0	0	640	0	0	0	0	0	120	0	40	0	16	0	16	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	2	2	2	1	2	2	2	1	35486	0	56778	0	24019	0	38430	0	19760	0	31616	0	2	1	3	3	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	 	1	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	1	1	0	0	0	 	0	0	2	0	0	0	0	0	0	8	0	8	8888	8	8888	8	1	0	1	1	1	1	1	1	0	0	 	1	1	1	0	1	0	0	0	0	 	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	 	1	6	0	2	0	3	0	0	0	0	0	0	0	0	0	4	0	1	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	2	0	1	0	0	0	1	1	1	1	1	3	 	1	1	2	0	3	3	3	3	3	3	4	4	3	3	3	3	3	3	3	4	4	4	4	1	1	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	7.0889	1.0006	1	.9989	16	1.0167	7.2038
24	1	016	016	02	20100	2410160160220100	COOK COUNTY SHERIFF DEPARTMENT	GRAND MARAIS	27031	 	5168	COOK	01	9	CJ-38L	1850	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	0	0	1	0	0	0	0	0	10	0	10	0	1	0	0	0	2	0	6	0	4	0	16	0	7	0	10	0	0	3	0	0	10	0	10	0	0	0	0	0	10	0	1189000	0	1	0	0	1	0	1	1	0	1	1	0	1	0	1	0	0	0	0	2	0	0	400	0	0	3	40	0	0	3	16	0	0	3	9	0	1	0	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	9	0	1	0	1	1	2	1	1	1	2	1	60000	0	80000	0	57381	0	57381	0	43859	0	43859	0	1	4	4	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	 	1	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	5	0	0	0	1	1	1	0	1	0	1	0	0	1	0	0	1	0	0	1	1	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1	0	1	0	1	0	0	 	0	3	0	3	0	3	1	0	15	0	2	0	72	0	24	0	1	0	1	0	0	0	1	0	0	0	 	0	1	0	0	1	0	0	0	0	 	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	 	1	6	0	2	0	2	0	0	3	0	3	3	0	0	3	0	3	1	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	1	1	1	1	2	2	 	1	1	2	0	3	2	3	4	3	3	3	2	3	3	3	2	3	3	4	3	4	3	4	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	1	0	1	0	0	4	1.0007	1.0011	.9989	41	1.0938	4.3781
04	1	049	049	02	10100	0410490490210100	MONTGOMERY COUNTY SHERIFF DEPARTMENT	MOUNT IDA	05097	 	9245	MONTGOMERY	01	6	CJ-38L	9999	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	3	0	0	0	0	13	0	13	0	2	0	2	0	0	3	2	0	0	3	17	0	2	0	6	0	3	0	1	0	6	0	4	0	0	3	0	3	0	3	468370	0	1	28000	1	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	4	0	0	420	0	0	3	0	3	0	3	0	3	20	0	10	4	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	4	3	4	2	2	2	2	2	2	2	2	28400	3	28400	0	21800	3	21800	0	19400	3	19400	0	2	3	3	4	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	 	1	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	1	0	1	1	0	1	0	1	0	0	 	0	0	0	3	0	0	0	3	0	8	0	8	8888	8	8888	8	1	0	1	1	0	0	1	0	0	0	 	0	3	0	1	1	1	0	1	0	 	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	 	1	6	0	2	0	2	0	0	0	0	0	2	4	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	2	0	0	0	2	0	0	0	1	2	1	2	2	2	 	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	1	0	0	4	1.0007	1.0011	.9989	40	1.0385	4.1567
10	2	013	001	02	60100	1020130010260100	BAL HARBOUR POLICE DEPT	BAL HARBOUR	12086	500056	3305	MIAMI-DADE	03	22	CJ-38L	1946	0	0	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	23	0	23	0	0	0	0	0	0	0	7	0	1	0	30	0	1	0	19	0	1	0	0	0	19	0	2	0	0	3	0	3	0	3	2000000	0	2	67000	0	1	1	1	1	1	1	1	0	0	1	1	0	0	0	0	4	0	0	672	4	0	0	0	0	480	4	10	0	0	4	17	0	1	0	1	0	0	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	2	0	1	2	1	1	1	2	2	1	77000	3	77000	0	47515	0	63674	0	39189	0	55144	0	2	1	1	4	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	 	1	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	ATV	0	3	0	3	1	0	0	3	0	0	0	0	0	3	0	3	1	0	0	1	0	0	0	1	0	0	 	0	1	0	0	1	0	0	0	0	 	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	 	1	6	0	2	0	2	0	0	3	0	3	1	0	2	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	1	1	1	1	1	3	 	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	7.0889	1.0006	1	.9989	16	1.0167	7.2038
22	3	014	010	02	60100	2230140100260100	CHARLTON POLICE DEPT	CHARLTON	25027	112007	11263	WORCESTER	03	12	CJ-38L	1942	0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	17	0	17	0	0	0	0	0	0	0	4	0	10	0	21	0	10	0	16	0	12	0	5	0	15	0	1	0	0	0	0	0	0	0	1192700	0	2	0	0	1	0	1	1	0	1	1	0	0	0	1	0	0	0	0	4	0	0	880	0	0	0	0	0	0	0	40	0	0	0	15	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	1	0	1	1	1	2	2	1	2	1	66035	0	66035	0	41983	0	41983	0	32286	0	36587	0	2	1	1	4	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	 	1	0	0	0	0	0	0	0	0	 	1	4	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	 	1	1	1	1	1	5	0	0	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1	0	0	1	0	0	0	 	0	0	0	0	0	0	0	0	6	0	2	0	64	0	6	0	1	0	1	0	0	0	0	1	0	0	 	0	1	1	0	1	0	0	0	0	 	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	 	1	6	0	2	0	2	0	0	0	0	0	0	0	0	0	4	0	2	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	1	1	1	1	3	 	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	9.6482	.998	1.0029	1.0097	17	1	9.7505
14	1	044	044	02	20100	1410440440220100	JOHNSON COUNTY SHERIFF DEPARTMENT	VIENNA	17087	 	12878	JOHNSON	01	8	CJ-38L	9999	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	0	1	0	0	0	0	3	0	3	0	3	7	0	7	0	3	0	0	0	2	0	6	0	2	0	13	0	7	0	7	0	1	0	1	0	7	7	7	7	0	0	7	7	7	7	508965	0	2	0	0	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	4	0	0	400	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	2	2	2	2	2	2	2	2	37700	0	37700	3	8888888888	8	8888888888	8	21000	0	21000	3	2	1	4	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	 	1	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	 	1	3	0	0	0	0	0	0	0	 	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	 	1	6	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	1	1	1	1	1	2	 	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	1	0	0	4	1.0007	1.0011	.9989	41	1.0938	4.3781
19	1	020	019	02	10100	1910200190210100	EVANGELINE PARISH SHERIFF DEPARTMENT	VILLE PLATTE	22039	 	35434	EVANGELINE	01	52	CJ-38L	1911	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	62	0	62	0	8	0	0	0	0	0	0	3	0	3	62	0	8	0	22	0	0	0	0	0	14	0	4	0	12	0	2	0	3	0	2071035	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	 	560	 	0	8	0	8	1000	 	0	8	0	8	57	 	5	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	57	 	5	 	1	0	0	0	0	0	0	0	52500	 	53500	 	30000	 	33875	 	23629	 	26000	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	 	0	0	 	0	0	 	0	0	 	0	0	 	 	99	99	99	99	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	9	9	9	9	9	 	1	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	 	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	 	0	6	 	2	 	2	 	0	 	0	 	0	 	0	 	0	 	1	0	1	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	2	0	 	0	 	0	 	0	 	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1.0007	1.0011	.9989	50	1.0645	4.261
49	1	030	030	02	10100	4910300300210100	MINGO COUNTY SHERIFF DEPARTMENT	WILLIAMSON	54059	 	28253	MINGO	01	16	CJ-38L	9999	1	1	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	1	1	0	0	0	1	0	0	0	16	0	16	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	16	0	0	0	1	0	16	0	0	4	0	0	0	4	0	4	476976	0	2	4050	0	1	1	1	1	0	1	1	1	1	0	0	0	0	1	0	4	0	0	560	4	0	8	0	8	1000	0	0	8	0	8	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	2	2	2	2	2	2	2	2	48000	0	48000	0	33624	0	33624	0	16800	0	18000	0	3	4	4	4	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	 	1	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	 	0	1	0	0	1	0	0	0	0	 	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	 	1	6	4	2	4	2	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	1	1	1	1	1	3	 	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	4	1.0007	1.0011	.9989	50	1.0645	4.261
31	2	015	003	02	60100	3120150030260100	BEACH HAVEN POLICE DEPT	BEACH HAVEN	34029	519070	1278	OCEAN	03	20	CJ-38L	9999	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	12	0	12	0	9	0	0	3	19	0	6	0	0	0	18	0	28	0	11	0	2	0	1	0	10	0	1	0	0	0	0	0	0	0	1300000	1	1	0	0	1	0	1	1	1	1	1	1	1	0	1	0	0	0	1	4	0	0	640	0	40	0	0	0	40	0	32	0	16	0	12	0	0	0	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	12	0	0	0	1	1	1	2	2	1	2	1	78120	0	95000	0	59920	0	80000	0	33263	0	42000	0	2	1	2	2	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	 	1	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	4	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	2	1	0	1	1	0	0	0	 	0	0	0	0	0	0	1	0	6	0	4	0	24	0	24	0	1	0	1	1	0	0	0	1	0	0	 	0	1	0	1	0	0	0	0	0	 	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	 	1	6	0	2	0	1	0	0	4	0	4	0	4	0	4	10	0	1	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	1	1	1	1	2	3	 	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	0	0	0	0	1	0	0	7.0889	1.0006	1	.9989	15	1.0534	7.4638
08	2	003	014	02	60100	0820030140260100	MILLSBORO POLICE DEPT	MILLSBORO	10005	 	2360	SUSSEX	03	11	CJ-38L	9999	1	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10	0	10	0	1	4	0	4	0	4	1	0	0	4	11	0	1	4	10	4	0	0	0	0	10	6	10	6	0	4	0	4	0	4	300000	5	2	0	0	1	0	1	1	1	1	1	1	1	0	1	0	0	0	1	4	0	0	1040	0	0	4	0	4	360	0	16	0	16	0	10	4	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	10	4	0	3	2	2	2	2	2	2	2	1	42000	4	42000	 	29000	5	29000	 	23000	0	23000	0	2	1	1	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	 	1	0	0	0	0	0	0	0	0	 	1	5	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	 	1	1	1	1	0	5	1	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	0	1	1	1	0	0	1	0	1	1	1	1	0	0	0	0	1	1	0	1	1	0	0	0	 	0	3	11	0	0	3	1	0	0	8	0	8	8888	8	8888	8	1	0	1	1	0	0	1	0	0	0	 	0	1	0	0	1	1	0	0	0	 	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	 	1	6	0	2	0	1	0	0	3	0	3	0	3	0	3	2	0	2	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	1	1	1	1	3	 	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	1	0	0	9.6482	.998	1.0029	1.0097	15	1.0534	10.2714
